CODIGO_UNICO,ORIGEN_CLASIFICACION,CODIGO_SNIP,NOMBRE_INVERSION,TIPO_INVERSION,NIVEL,SECTOR,ENTIDAD,NOMBRE_OPMI,NOMBRE_UF,NOMBRE_UEI,SEC_EJEC,NOMBRE_UEP,FUNCION,PROGRAMA,SUBPROGRAMA,DES_TIPOLOGIA,ESTADO,SITUACION,FECHA_REGISTRO,FECHA_VIABILIDAD,MARCO,MONTO_VIABLE,COSTO_ACTUALIZADO,CTRL_CONCURR,MONTO_LAUDO,MONTO_FIANZA,SALDO_EJECUTAR,REGISTRADO_PMI,PMI_ANIO_1,PMI_ANIO_2,PMI_ANIO_3,PMI_ANIO_4,PRIMER_DEVENGADO,ULTIMO_DEVENGADO,DEVEN_ACUMUL_ANIO_ANT,DEV_ANIO_ACTUAL,PIA_ANIO_ACTUAL,PIM_ANIO_ACTUAL,CERTIF_ANIO_ACTUAL,COMPROM_ANUAL_ANIO_ACTUAL,EXPEDIENTE_TECNICO,MONTO_ET_F8,TIENE_F8,ETAPA_F8,TIENE_F12B,TIENE_AVAN_FISICO,AVANCE_FISICO,AVANCE_EJECUCION,ULT_FEC_DECLA_ESTIM,FEC_INI_EJECUCION,FEC_FIN_EJECUCION,FEC_INI_EJEC_FISICA,FEC_FIN_EJEC_FISICA,INFORME_CIERRE,TIENE_F9,FEC_REG_F9,ETAPA_F9,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,LATITUD,LONGITUD,ALTERNATIVA,DES_MODALIDAD,IND_IOARR_EMERG,NUM_HABITANTES_BENEF,ANIO_PROCESO,LATITUD_MEF,LONGITUD_MEF,FUENTE_COORDENADA,TIPO_COORDENADA,ESTADO_ENRIQUECIMIENTO,PRESUPUESTO_EJECUTADO,AVANCE_FINANCIERO_CALCULADO,FECHA_REFERENCIA_EJECUCION,ESTADO_ACTUALIZACION_FISICA,ADVERTENCIA_AVANCE_FISICO,ANTIGUEDAD_REPORTE_FISICO_DIAS,MONTO_REFERENCIA,EPS_PRESTACION,TIENE_EPS_PRESTACION
2479645,OFICIAL_SANEAMIENTO,2479645,MEJORAMIENTO DEL SERVICIO DE DRENAJE PLUVIAL EN EL PUEBLO TRADICIONAL DE YARABAMBA DEL DISTRITO DE YARABAMBA - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA,PROYECTO DE INVERSION,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE YARABAMBA,OPMI DE LA MUNICIPALIDAD DISTRITAL DE YARABAMBA,GERENCIA DE INFRAESTRUCTURA Y DESARROLLO URBANO Y RURAL,GERENCIA DE INFRAESTRUCTURA Y DESARROLLO URBANO Y RURAL,300357,MUNICIPALIDAD DISTRITAL DE YARABAMBA,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SERVICIO DE DRENAJE PLUVIAL,ACTIVO,VIABLE,2020-01-30 00:00:00,2020-02-10 00:00:00,INVIERTE,1900093.45,6409859.85,0.0,0.0,0.0,720119.4,SI,15000.0,705119.0,0.0,0.0,202204,202509,5689740.45,0.0,,0,,,SI,3193497.7,SI,Ejecución física (C),SI,SI,97.55,95.93,2026-05-14 09:29:49,2022-05-01 00:00:00,2027-11-30 00:00:00,2022-07-19 00:00:00,2024-07-14 00:00:00,NO,NO,,,AREQUIPA,AREQUIPA,YARABAMBA,040127,-16.54908568054556,-71.47199269577013,ADECUADA INFRAESTRUCTURA PARA EL SISTEMA DE DRENAJE PLUVIAL ENTRE LOS TRABAJOS DE INSTALACIÓN DE LAS REDES COLECTORAS DE DESAGÜE PLUVIAL SE PRETENDE EJECUTAR LA INSTALACIÓN DE CONSTRUCCIÓN DE UN SISTEMA DE DESAGÜE PLUVIAL MEDIANTE EL TENDIDO DE 173036ML DE TUBERÍA DE PVC PARA EL COLECTOR PRINCIPAL TENDIDO DE TUBERÍA PVC UF DN DE 18 CONSTRUCCIÓN DE 19 UNIDADES DE BUZONES DE CONCRETO CON SUS RESPECTIVAS REJILLASPRESENCIA DE PROGRAMAS DE EDUCACIÓN AMBIENTAL PROGRAMA DE CAPACITACIÓN Y EDUCACIÓN AMBIENTAL PROGRAMA DE CONTINGENCIA Y MITIGACIÓN AMBIENTAL,"ADMINISTRACIÓN DIRECTA,ADMINISTRACIÓN INDIRECTA - POR CONTRATA",NO,1811,2026,-16.54908568054556,-71.47199269577013,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,5689740.45,88.76544235206642,2026,ACTUALIZADO,,101,6409859.85,,NO
2514996,OFICIAL_SANEAMIENTO,2514996,"RENOVACION DE RESERVORIO ADQUISICION DE TRANSFORMADOR DE POTENCIA EN EL(LA) ANEXO DE LA REAL EN LA LOCALIDAD LA REAL, DISTRITO DE APLAO, PROVINCIA CASTILLA, DEPARTAMENTO AREQUIPA",INVERSIONES IOARR,GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE CASTILLA,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE CASTILLA,UF DE LA MUNICIPALIDAD PROVINCIAL DE CASTILLA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE CASTILLA,300381,MUNICIPALIDAD PROVINCIAL DE CASTILLA - APLAO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SISTEMA DE SANEAMIENTO URBANO,ACTIVO,APROBADO,2021-03-24 00:00:00,2021-05-13 00:00:00,INVIERTE,680000.0,594162.11,0.0,0.0,0.0,161.99,NO,,,,,202206,202406,594000.12,0.0,,0,,,SI,71760.48,SI,Ejecución física (C),SI,SI,100.0,100.0,2025-02-21 08:13:50,2021-06-01 00:00:00,2023-04-17 00:00:00,2022-10-10 00:00:00,2023-01-07 00:00:00,NO,NO,,,AREQUIPA,CASTILLA,APLAO,040401,-16.076520899999934,-72.49411367999994,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,,2026,-16.076520899999934,-72.49411367999994,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,594000.12,99.97273639680591,2026,DESACTUALIZADO,Reporte físico desactualizado,548,594162.11,SEDAPAR S.A.,SI
2331579,OFICIAL_SANEAMIENTO,112210,"AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE Y SANEAMIENTO DEL DISTRITO DE CHALA, PROVINCIA DE CARAVELI, DEPARTAMENTO DE AREQUIPA",PIP MAYOR (SNIP),GN,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO","OPMI DEL MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",UF DEL PROGRAMA NACIONAL DE SANEAMIENTO URBANO,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,1085,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,,ACTIVO,VIABLE,2009-03-17 00:00:00,2016-11-23 00:00:00,SNIP,150542161.0,198560360.09,3856130.5,609649.77,0.0,14417438.46,SI,50554524.0,12612287.0,1837465.95,0.0,201809,202608,127961312.13,43362037.92,50554524.0,60037740,60037407.69,59831344.41,SI,168834234.72,SI,Ejecución física (C),SI,SI,78.66,76.3,2026-08-17 15:37:07,2018-08-23 00:00:00,2028-03-31 00:00:00,2024-09-27 00:00:00,2027-03-19 00:00:00,NO,NO,,,AREQUIPA,CARAVELI,CHALA,040307,-15.7757024,-74.1911892,ALTERNATIVA UNICA  MEDIO FUNDAMENTAL 1 ACCESO DE SERVICIOS DE AGUA POTABLE  Captación en la cota50 msnm  Galerías filtrantes tub ranuradas cubiertas con geocompuestos  dos ramales principales 01 y 02   Tub ranuradas de HDPE I etapa será de 2185 m y captara el 50 del Q de agua que se requiere al ingreso de la PTAP y la tubería sin ranuras tiene una L de 172 m  II etapa se efectuará ampliación de 8150 m de tub ranurada  Pozo colector de una estructura de concreto armado ubicado en la cota 550 msnm Tendrá una profundidad de 1300 m  Tres 03 bombas turbina sumergible de funcionamiento alternado con una potencia de 40 HP cada una El Q de operación de cada esquipo será de 65 lPs con una altura dinámica de 3140 m  Lín de Imp N01 para Q de 180 lPs 500 mm de D con material de HDPE PN 10 y con L de 765 m  PTAP  Osmosis Inversa  Ubicada en la cota 18 msnm  área  2851 m2  Tratará un Q de 131 lps la I etapa de diseño al año 10 y un Q de 180 lPs para la II etapa de diseño al año 20  Lín de Imp N01   Diseña para un caudal de 72 lps de agua tratada al año 20 del proyecto 315 mm de diámetro y será de material de HDPE PN 10 con una L de 870 m  Reserv Apoyd Existente  R2 V  217m3  Reserv Elevado V 1580 m3  Línea de Aducción y Troncal Principal  De D 315 mm de material PVCOPN 10 NTP ISO 164222012 y  L de 43024 m Redes de Distrib de Agua Potable  Las redes secundarias diámetro de DN 63 mm de material PVC  UF NTP ISO 14522011 de presión PN 10 y en redes principales D de DN 110 mm de material PVC  O NTP de presión PN 10  Conexiones Domiciliarias  Se instalarán 2585 conex domc  Micromedición  Se instalarán 3725 medidores de agua pot  MEDIO FUNDAMENTAL 2 ACCESO SERVICIOS DE ALCANTARILLADO SANITARIO  Colectores Principales de Aguas Residuales  Instalación  Tub  PVC U UF NTP ISO 4435 SN 2 DN 355 mm 56050m 4 DN 355 mm 10450m 2 DN 315 mm  97144m  Mejoramiento  Tub PVC U UF NTP ISO 4435 SN 2 DN 315 mm  17610m 4 DN 315 mm  7580m  Colectores Secundarios de Aguas Residuales  Instalación  Tub PVC U UF NTP ISO 4435 SN 2 DN 200 mm  4376342m 4 DN 200 mm  167228m 4 DN 250 mm  42300m  Mejoramiento  Tub PVC U UF NTP ISO 4435 SN 2 DN 200 mm  715006m 4 DN 200 mm 68240m  Rehabilitación  Tub existente Método Sin Zanja DN 200mm  22382m 250mm  65982m  Red Condominial   Tub PVC U UF NTP ISO 4435 SN 2 DN 160 mm 11768m  Lín de Impuls de aguas residuales   Tub de HFD C40 DN 80mm  57077 m 150mm  22856m 350mm  71344m   Estación de Bomb de Aguas Resid EBD  CBD01 02 electrb sumrgb de 3 HP de potn y funcionamiento alternado  CBD02 02 electrbmbs sumrgb de 75 HP de potn y funcionamiento alternado  CBD03 03 electrbmb sumrgb de 50 HP de potencia y funcionamiento alternado  Conex domiciliarias nuevas303700 und  Conex domiciliarias a rehabilitar  34700 und PTAR  Tratamiento Preliminar  Cámara de rejas medias Desarenador Reja fina Medidor de caudal Repartidor de caudal  Tratamiento Primario  Reactor anaeróbico de flujo ascendente  MEDIO FUNDAMENTAL 301 programa para el fortalecimiento de la oficina de gestión de servicios de saneamiento de la EPS SEDAPAR sede chala que incluye el fortalecimiento del área de OM fortalecimiento del área de comercialización  fortalecimiento de área de administración  e implementación de  01 programa de educación sanitaria,ADMINISTRACIÓN DIRECTA,NO,25218,2026,0.0,0.0,OSM_NOMINATIM,APROXIMADA_DISTRITO,COMPLETADO_APROXIMADO,171323350.05,86.28275551693476,2026,ACTUALIZADO,,6,198560360.09,,NO
2439408,OFICIAL_SANEAMIENTO,2439408,"REHABILITACIÓN DEL SERVICIO DE AGUA POTABLE EN LA LOCALIDAD MAQUERUYO, DISTRITO TISCO, PROVINCIA CAYLLOMA, DEPARTAMENTO AREQUIPA",INTERVENCIONES IRI,GN,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",,,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,1085,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,,ACTIVO,APROBADO,2019-03-07 00:00:00,2019-05-02 00:00:00,INVIERTE,166010.98,169040.48,0.0,0.0,0.0,160828.36,NO,,,,,202012,202111,8212.12,0.0,,0,,,SI,,SI,Ejecución física (C),NO,NO,,,None,2020-10-05 00:00:00,2020-10-28 00:00:00,2020-10-05 00:00:00,2020-10-28 00:00:00,NO,NO,,,AREQUIPA,CAYLLOMA,TISCO,040517,-15.18271833,-71.27234167,,ADMINISTRACIÓN INDIRECTA - NÚCLEO EJECUTOR,NO,,2026,-15.18271833,-71.27234167,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,8212.12,4.858078964281218,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,169040.48,,NO
2321233,OFICIAL_SANEAMIENTO,358241,"MEJORAMIENTO, AMPLIACION DE LA MICROMEDICION DEL CENTRO POBLADO EL ARENAL, DISTRITO DEAN VALDIVIA, PROVINCIA ISLAY, DEPARTAMENTO DE AREQUIPA, REGION AREQUIPA",PIP MENOR (SNIP),GN,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",OPMI DE LA MUNICIPALIDAD PROVINCIAL DE AREQUIPA,UF DE LA MUNICIPALIDAD PROVINCIAL DE AREQUIPA,MUNICIPALIDAD PROVINCIAL DE AREQUIPA - UEI SEDAPAR,500129,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AREQUIPA S.A.,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,,ACTIVO,VIABLE,2016-05-25 00:00:00,2016-07-07 00:00:00,SNIP,129959.0,129223.88,0.0,0.0,0.0,47824.43,NO,,,,,202107,202203,81399.45,0.0,,0,,,SI,129223.88,SI,Expediente técnico (B),SI,NO,,0.0,None,2020-01-01 00:00:00,2020-12-31 00:00:00,2021-07-17 00:00:00,2022-03-14 00:00:00,NO,SI,2022-12-14 16:25:21,Pendiente de liquidación,AREQUIPA,ISLAY,DEAN VALDIVIA,040703,-17.1227984,-71.7994027,ADQUISICIÓN E INSTALACIÓN DE MEDIDORES PARA LA LOCALIDAD DE EL ARENAL PARA UN PERÍODO DE 5 AÑOS POR CONCEPTO DE PÉRDIDA DE VIDA ÚTIL INSTALACIÓN EN CONEXIONES NUEVAS O REEMPLAZO DE CONEXIONES DEFECTUOSAS,ADMINISTRACIÓN DIRECTA,NO,3702,2026,0.0,0.0,OSM_NOMINATIM,APROXIMADA_LOCALIDAD,COMPLETADO_APROXIMADO,81399.45,62.99102766454621,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,129223.88,SEDAPAR S.A.,SI
2616887,OFICIAL_SANEAMIENTO,2616887,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE URBANO Y MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO Y AMPLIACION DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL EN MEJIA   DISTRITO DE MEJIA DE LA PROVINCIA DE ISLAY DEL DEPARTAMENTO DE AREQUIPA,PROYECTO DE INVERSION,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE MEJIA,OPMI DE LA MUNICIPALIDAD DISTRITAL DE MEJIA,UF DE LA MUNICIPALIDAD DISTRITAL DE MEJIA,UEI DE LA MUNICIPALIDAD DISTRITAL DE MEJIA,300427,MUNICIPALIDAD DISTRITAL DE MEJIA,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SISTEMA DE SANEAMIENTO URBANO,ACTIVO,VIABLE,2023-10-13 00:00:00,2023-10-17 00:00:00,INVIERTE,13998199.73,15240031.29,212082.89,0.0,0.0,15129838.93,SI,206554.0,466000.0,0.0,630000.0,202512,202608,111221.25,115721.25,0.0,211054,211053.75,211053.75,NO,14389824.07,SI,Aprobación de consistencia o modificaciones antes de la aprobación del ET o ET (A),SI,NO,,0.0,None,2024-03-01 00:00:00,2037-01-01 00:00:00,2024-03-01 00:00:00,2037-01-01 00:00:00,NO,NO,,,AREQUIPA,ISLAY,MEJIA,040705,-17.101688479381306,-71.90432338622915,Sistema de agua potable instalación de una planta de tratamiento de agua potable por osmosis inversa instalación y suministro de línea de aducción de tubería en 1270 m instalación de 31866 ml de redes de distribución instalación de 31 conexiones domiciliarias en el sector de la isla suministro e instalación de medidores del marco y tapa de fierro fundido ff para la válvula compuerta de agua potable la cantidad total de 2300 undSistema de alcantarillado instalación de tubería l 855462 m construcción de 177 buzones estándar e instalación de 791 conexiones domiciliarias Construcción de dos 02 Estaciones de bombeo e instalacion de Colector PrimarioSistema de tratamiento aguas residuales para disposición final construcción e instalación de 01 planta de tratamiento de aguas residuales de tipo compacta instalación de colector 183461 m estación de bombeo mantenimiento de 01 PTAR biodigestor des ensamblaje de 02 PTAR,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,1627,2026,-17.101688479381306,-71.90432338622915,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,226942.5,1.489120958359922,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,15240031.29,SEDAPAR S.A.,SI
2658552,OFICIAL_SANEAMIENTO,2658552,"CONSTRUCCION DE RED DE ALCANTARILLADO EN EL(LA) ASOCIACION GRANJA TALLER Y VIVIENDA SAN FRANCISCO DE ASIS EN EL CENTRO POBLADO MARIANO MELGAR, DISTRITO DE MARIANO MELGAR, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA",INVERSIONES IOARR,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,OPMI DE LA MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,UF DE LA MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,UEI DE LA MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,300339,MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SISTEMA DE SANEAMIENTO URBANO,ACTIVO,APROBADO,2024-08-19 00:00:00,2024-08-19 00:00:00,INVIERTE,2328692.75,2978688.99,0.0,0.0,0.0,139335.74,SI,800000.0,205162.28,0.0,0.0,202412,202608,75024.25,951401.16,800000.0,2764329,2224946.02,1454600.21,SI,285186.52,SI,Ejecución física (C),SI,SI,26.2,26.97,2026-06-12 17:31:35,2024-09-25 00:00:00,2028-10-30 00:00:00,2024-09-25 00:00:00,2028-10-30 00:00:00,NO,NO,,,AREQUIPA,AREQUIPA,MARIANO MELGAR,040109,-16.38450726971218,-71.48808921035501,,ADMINISTRACIÓN DIRECTA,NO,,2026,-16.38450726971218,-71.48808921035501,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,1026425.41,34.45896545244893,2026,ACTUALIZADO,,72,2978688.99,,NO
2641894,OFICIAL_SANEAMIENTO,2641894,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO TISCO DEL   DISTRITO DE TISCO DE LA PROVINCIA DE CAYLLOMA DEL DEPARTAMENTO DE AREQUIPA,PROYECTO DE INVERSION,GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,UF DE LA MUNICIPALIDAD PROVINCIAL DE CAYLLOMA,UEI DE LA GOBIERNO REGIONAL AREQUIPA,300411,MUNICIPALIDAD DISTRITAL DE TISCO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SISTEMA DE SANEAMIENTO RURAL,ACTIVO,VIABLE,2024-03-21 00:00:00,2024-03-27 00:00:00,INVIERTE,1174982.82,1209551.56,0.0,0.0,0.0,1209551.56,NO,,,,,,,0.0,0.0,,0,,,NO,1088840.35,SI,Expediente técnico (B),SI,NO,,0.0,None,2024-05-01 00:00:00,2024-07-01 00:00:00,2024-05-01 00:00:00,2024-07-01 00:00:00,NO,NO,,,AREQUIPA,CAYLLOMA,TISCO,040517,-15.347909627007656,-71.44564908998362,Construcción de CAPTACIÓN tipo ladera con instalación de cámara de pase tapa metálica de seguridad y tubería de cámara de reunión en 2186 m2  Construcción de RED DE DISTRIBUCIÓN DE AGUA POTABLE con tubería PVC NTP ISO 1452 PN10 DN 63MM y caja válvulas de control y de purga en 114569 m  Construcción de CONEXIONES DOMICILIARIAS AGUA POTABLE con tubería PVC NTP ISO 399002 PN10 DN 12 en 12480 m  Construcción de CONEXIONES DOMICILIARIAS DE ALCANTARILLADO con tubería PVC SERIE 25 DN 160MM en 77289 m  capacitación con TALLERES en gestión y educación sanitaria con 35 talleres implementados,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,211,2026,-15.347909627007656,-71.44564908998362,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,0.0,0.0,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,1209551.56,,NO
2642802,OFICIAL_SANEAMIENTO,2642802,"MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE URBANO EN LOS PUEBLOS ADMINISTRADOS POR LA MUNICIPALIDAD DE TIABAYA,   DISTRITO DE TIABAYA DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA",PROYECTO DE INVERSION,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE TIABAYA,OPMI DE LA MUNICIPALIDAD DISTRITAL DE TIABAYA,UF DE LA MUNICIPALIDAD DISTRITAL DE TIABAYA,UEI DE LA MUNICIPALIDAD DISTRITAL DE TIABAYA,300353,MUNICIPALIDAD DISTRITAL DE TIABAYA,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SISTEMA DE SANEAMIENTO URBANO,ACTIVO,VIABLE,2024-03-27 00:00:00,2024-07-17 00:00:00,INVIERTE,1071539.07,1071539.07,0.0,0.0,0.0,1071539.07,NO,,,,,,,0.0,0.0,,0,,,NO,,NO,,SI,NO,,0.0,None,2024-10-01 00:00:00,2025-03-01 00:00:00,,,NO,NO,,,AREQUIPA,AREQUIPA,TIABAYA,040123,-16.435444447947752,-71.60245993898664,COMPONENTE 01 Construcción de la estructura de la planta con procesos de tecnología avanzadaAcción 11 Construcción de una PTAP de proceso mixto hidráulico mecánico en concreto armado y acero estructuralCOMPONENTE 02 Adecuado Equipamiento y control de Calidad para logar agua potable tratada apta para el consumo humanoAcción 21 Adquisición de equipamiento de control y dosificación Adquisición de filtros de presiónAdquisición de bombas centrifugas y dosificadorasAdquisición de tuberías codos válvulas uniones y T Acción22 Adquisición de insumos químicos y su preparaciónAdquisición de equipos de laboratorio para control de calidadCOMPONENTE 03 CAPACITACIONAcción 31 Capacitación para la operación y mantenimiento así como para la preparación y dosificación de insumos,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,10570,2026,-16.435444447947752,-71.60245993898664,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,0.0,0.0,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,1071539.07,,NO
2685398,OFICIAL_SANEAMIENTO,2685398,CREACION DEL SERVICIO DE AGUA POTABLE URBANO Y CREACION DEL SERVICIO DE ALCANTARILLADO EN EL AA.HH. MIRADOR DE BELLAPAMPA   DISTRITO DE SOCABAYA DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA,PROYECTO DE INVERSION,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE SOCABAYA,OPMI DE LA MUNICIPALIDAD DISTRITAL DE SOCABAYA,UF DE LA MUNICIPALIDAD DISTRITAL DE SOCABAYA,UEI DE LA MUNICIPALIDAD DISTRITAL DE SOCABAYA,300352,MUNICIPALIDAD DISTRITAL DE SOCABAYA,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SISTEMA DE SANEAMIENTO URBANO,ACTIVO,VIABLE,2025-03-07 00:00:00,2025-05-12 00:00:00,INVIERTE,1962279.68,1962279.68,0.0,0.0,0.0,1962279.68,NO,,,,,,,0.0,0.0,,0,,,NO,,NO,,NO,NO,,,None,2025-06-01 00:00:00,2025-10-01 00:00:00,,,NO,NO,,,AREQUIPA,AREQUIPA,SOCABAYA,040122,-16.459471099408404,-71.5491053203099,SISTEMA DE AGUA POTABLE Construcción de 19325ml de línea de Aducción  Construcción de 134571ml de redes de agua Red de distribución Construcción de 112 unidades de conexiones domiciliarias de agua potableSISTEMA DE ALCANTARILLADO Construcción de 16817ml de red secundaria  Construcción de 112 unidades de conexiones domiciliarias de alcantarillado,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,527,2026,-16.459471099408404,-71.5491053203099,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,0.0,0.0,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,1962279.68,,NO
2668749,OFICIAL_SANEAMIENTO,2668749,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE URBANO Y MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO EN LA URBANIZACION TUPAC AMARU   DISTRITO DE CERRO COLORADO DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA,PROYECTO DE INVERSION,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,UF DE LA MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,UEI DE LA MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,300334,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SISTEMA DE SANEAMIENTO URBANO,ACTIVO,VIABLE,2024-11-18 00:00:00,2024-12-18 00:00:00,INVIERTE,7066839.37,7066839.37,0.0,0.0,0.0,7024839.37,SI,56893.0,500000.0,500000.0,1500000.0,,,0.0,0.0,0.0,42000,42000.0,42000.0,NO,,NO,,SI,NO,,0.0,None,2025-01-01 00:00:00,2025-04-01 00:00:00,,,NO,NO,,,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,-16.39020974188498,-71.56701865922722,ALTERNATIVA UNICA Construcción del sistema de agua potable y el sistema de alcantarillado sanitario en la Urbanización Túpac AmaruComprende PRODUCTO 1 Adecuada infraestructura de agua potable MEDIO FUNDAMENTAL 11 Redes de distribución de agua potable en buen estado Sus acciones son las siguientesAcción 111 Renovación de Tuberías PVC D  110 mm L272565 mlAcción 112 Renovación de Válvulas de control UND 8Acción 113 Renovación de Grifo contra incendio UND 6 MEDIO FUNDAMENTAL 12 Conexiones domiciliarias de agua potable en buen estadoSus acciones son las siguientesAcción 121 Renovación de Conexión intradomiciliaria de 487 conexiones PRODUCTO 2 Adecuada infraestructura de Alcantarillado Sanitario MEDIO FUNDAMENTAL 21 Red colectora en buen estadoSus acciones son las siguientesAcción 211 Renovación de Tuberías PVC D  200 mm L403939 mlAcción 212 Renovación de buzones UND 87 MEDIO FUNDAMENTAL 22 Conexiones domiciliarias de desagüe en buen estadoSus acciones son las siguientes,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,3650,2026,-16.39020974188498,-71.56701865922722,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,0.0,0.0,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,7066839.37,,NO
